id,nom,ville,arrondissement,quartier,latitude,longitude,telephone,email,hemodialyse,dialyse_peritoneale,nb_postes_dialyse,seances_par_semaine,consultation_nephrologue,urgences_renales,prise_en_charge_cnps,prise_en_charge_minsante,horaires,Categorie,type_hopital,couveuses,bloc_operatoire,urgences_24h,maternite,radiographie,echographie,scanner,irm,mammographie,doppler,analyses_courantes,bilan_complet,bacteriologie,serologie,pcr_covid_paludisme,prelevement_domicile,resultat_en_ligne,agree_minsante,phytotherapie,acupuncture,massage_therapeutique,traitement_paludisme,traitement_diabete,traitement_hypertension,plante_principale,consultation_generale,chirurgie_oculaire,correction_visuelle,vente_lunettes,traitement_cataracte,traitement_glaucome,laser_vision,pharmacie_de_garde,type_garde,livraison_domicile,parapharmacie,materiel_medical,kinesitherapie,reeducation_post_op,reeducation_neurologique,reeducation_pediatrique,osteopathie,appareillage_orthopedique,seances_domicile,type_centre,vaccination_enfants,vaccination_adultes,suivi_grossesse,planning_familial,consultation_nourrissons,vaccins_disponibles,carnet_sante_numerique,search_text
IMG0115,Centre d'Imagerie de Bangue,Douala,Douala VI,Bonamoussadi,4.12968,9.734665,+237 678 674 320,bangue@yahoo.fr,,,,,,,,,Lun–Sam 08h30–18h30,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie de Bangue Bonamoussadi
IMG0116,Imagerie Médicale Ngoa,Douala,Douala III,Bonamoussadi,4.073064,9.655627,+237 653 466 706,médicangoa@hotmail.com,,,,,,,,,Lun–Sam 08h30–18h30,Imagerie medicale,,,,,,Oui,Non,Oui,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imagerie Médicale Ngoa Bonamoussadi
IMG0117,Cabinet de Radiologie de Bali,Douala,Douala VI,Bepanda,3.978455,9.678904,+237 243 818 999,radiologiebali@imagerie.cm,,,,,,,,,Lun–Sam 08h00–17h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Bali Bepanda
IMG0118,Cabinet de Radiologie de Bonanjo,Douala,Douala V,Boko,4.125514,9.734077,+237 650 496 140,radiologiebona@gmail.com,,,,,,,,,Lun–Sam 07h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Bonanjo Boko
IMG0119,Cabinet de Radiologie de Kondengui,Yaoundé,Yaoundé V,Mvog-Beti,3.80294,11.514787,+237 696 396 382,radiologiekond@imagerie.cm,,,,,,,,,Lun–Sam 07h30–19h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Kondengui Mvog-Beti
IMG0120,Cabinet de Radiologie de Bassa,Douala,Douala I,Bassa,4.073838,9.700335,+237 695 105 764,radiologiebass@gmail.com,,,,,,,,,Lun–Sam 08h30–18h30,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Bassa Bassa
IMG0121,Centre de Radiologie Saint-Bernadette,Yaoundé,Yaoundé VII,Etoudi,3.845484,11.57352,+237 698 542 495,radiologiebern@imagerie.cm,,,,,,,,,Lun–Sam 07h30–19h00,Imagerie medicale,,,,,,Oui,Oui,Non,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre de Radiologie Saint-Bernadette Etoudi
IMG0122,Centre de Radiologie Saint-François,Douala,Douala III,New Bell,4.029171,9.643378,+237 651 029 044,radiologiefran@yahoo.fr,,,,,,,,,Lun–Ven 08h00–18h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre de Radiologie Saint-François New Bell
IMG0123,Centre d'Imagerie Bien-être,Yaoundé,Yaoundé V,Bastos,3.852396,11.53831,+237 677 647 798,bien-être@imagerie.cm,,,,,,,,,Lun–Dim 08h00–18h00,Imagerie medicale,,,,,,Oui,Oui,Non,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie Bien-être Bastos
IMG0124,Centre d'Imagerie de Makepe,Douala,Douala III,Bali,4.122025,9.731922,+237 222 981 681,makepe@hotmail.com,,,,,,,,,Lun–Ven 07h30–17h30,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie de Makepe Bali
IMG0125,Cabinet de Radiologie de PK8,Douala,Douala V,Ndogpassi,4.087813,9.6975,+237 651 414 361,radiologiepk8@imagerie.cm,,,,,,,,,Lun–Sam 08h00–17h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de PK8 Ndogpassi
IMG0126,Imagerie Médicale Kamga,Yaoundé,Yaoundé I,Biteng,3.920224,11.441509,+237 693 743 235,médicakamga@gmail.com,,,,,,,,,Lun–Dim 08h00–18h00,Imagerie medicale,,,,,,Oui,Oui,Non,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imagerie Médicale Kamga Biteng
IMG0127,Imagerie Médicale Biyiti,Douala,Douala V,Bali,4.055045,9.744417,+237 696 244 662,médicabiyiti@imagerie.cm,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imagerie Médicale Biyiti Bali
IMG0128,Cabinet de Radiologie de Cité des Palmiers,Douala,Douala IV,Akwa,4.007144,9.684524,+237 694 678 634,radiologiecité@yahoo.fr,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Cité des Palmiers Akwa
IMG0129,Cabinet de Radiologie de Bonaloka,Douala,Douala II,Bonapriso,3.994694,9.638718,+237 677 226 412,radiologiebona@hotmail.com,,,,,,,,,Lun–Ven 08h00–18h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Bonaloka Bonapriso
IMG0130,Centre d'Imagerie de PK14,Douala,Douala IV,PK8,4.049095,9.750046,+237 242 416 047,pk14@gmail.com,,,,,,,,,Lun–Ven 08h00–18h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie de PK14 PK8
IMG0131,Clinique Radiologique Nkeng,Yaoundé,Yaoundé IV,Essos,3.830381,11.506846,+237 242 216 341,radiologiquenk@gmail.com,,,,,,,,,Lun–Sam 07h30–19h00,Imagerie medicale,,,,,,Oui,Non,Oui,Oui,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinique Radiologique Nkeng Essos
IMG0132,Centre de Radiologie Saint-Monique,Yaoundé,Yaoundé VII,Djoungolo,3.760333,11.455773,+237 651 609 419,radiologiemoni@hotmail.com,,,,,,,,,Lun–Sam 07h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Oui,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre de Radiologie Saint-Monique Djoungolo
IMG0133,Clinique Radiologique Ngoa,Yaoundé,Yaoundé VI,Mvan,3.869055,11.472071,+237 222 100 090,radiologiqueng@hotmail.com,,,,,,,,,Lun–Sam 07h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinique Radiologique Ngoa Mvan
IMG0134,Centre de Radiologie Saint-Augustin,Yaoundé,Yaoundé VI,Mendong,3.764981,11.525581,+237 651 425 341,radiologieaugu@hotmail.com,,,,,,,,,Lun–Sam 07h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre de Radiologie Saint-Augustin Mendong
IMG0135,Centre de Radiologie Saint-Félicité,Yaoundé,Yaoundé III,Nkol-Eton,3.889974,11.602383,+237 692 334 644,radiologieféli@hotmail.com,,,,,,,,,Lun–Sam 08h30–18h30,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre de Radiologie Saint-Félicité Nkol-Eton
IMG0136,Centre d'Imagerie Vie,Yaoundé,Yaoundé I,Mvog-Ada,3.807184,11.504316,+237 699 204 271,vie@gmail.com,,,,,,,,,Lun–Dim 08h00–18h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie Vie Mvog-Ada
IMG0137,Centre de Radiologie Saint-Patrick,Yaoundé,Yaoundé II,Nkolbisson,3.761166,11.551682,+237 653 087 604,radiologiepatr@hotmail.com,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre de Radiologie Saint-Patrick Nkolbisson
IMG0138,Centre de Radiologie Saint-Félicité,Douala,Douala IV,PK12,4.029743,9.70419,+237 653 707 499,radiologieféli@hotmail.com,,,,,,,,,Lun–Sam 08h00–17h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre de Radiologie Saint-Félicité PK12
IMG0139,Cabinet de Radiologie de Étoa-Meki,Yaoundé,Yaoundé II,Nkoabang,3.790191,11.419819,+237 699 193 841,radiologieétoa@hotmail.com,,,,,,,,,Lun–Dim 08h00–18h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Étoa-Meki Nkoabang
IMG0140,Cabinet de Radiologie de Ndogpassi,Douala,Douala IV,PK14,3.977002,9.704246,+237 694 689 856,radiologiendog@gmail.com,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Ndogpassi PK14
IMG0141,Centre d'Imagerie de Simbock,Yaoundé,Yaoundé VI,Simbock,3.779728,11.560624,+237 698 946 644,simbock@gmail.com,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie de Simbock Simbock
IMG0142,Centre d'Imagerie Salut,Yaoundé,Yaoundé III,Nkolbisson,3.821202,11.500097,+237 698 521 638,salut@imagerie.cm,,,,,,,,,Lun–Sam 08h00–17h00,Imagerie medicale,,,,,,Oui,Non,Non,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie Salut Nkolbisson
IMG0143,Imagerie Médicale Engoulou,Douala,Douala VI,Bonaberi,3.98285,9.697706,+237 678 092 085,médicaengoulou@imagerie.cm,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Oui,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imagerie Médicale Engoulou Bonaberi
IMG0144,Centre de Radiologie Saint-Augustin,Douala,Douala IV,Bonanjo,4.084997,9.639995,+237 697 593 287,radiologieaugu@imagerie.cm,,,,,,,,,Lun–Sam 07h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre de Radiologie Saint-Augustin Bonanjo
IMG0145,Imagerie Médicale Ondoa,Yaoundé,Yaoundé III,Essos,3.790604,11.435807,+237 691 405 058,médicaondoa@yahoo.fr,,,,,,,,,Lun–Sam 07h30–19h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imagerie Médicale Ondoa Essos
IMG0146,Centre d'Imagerie de Bassa,Douala,Douala VI,Bangue,4.074674,9.695307,+237 696 602 805,bassa@imagerie.cm,,,,,,,,,Lun–Sam 07h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie de Bassa Bangue
IMG0147,Centre d'Imagerie de Etoudi,Yaoundé,Yaoundé I,Biteng,3.791077,11.580085,+237 677 971 803,etoudi@gmail.com,,,,,,,,,Lun–Sam 08h30–18h30,Imagerie medicale,,,,,,Oui,Non,Oui,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie de Etoudi Biteng
IMG0148,Centre d'Imagerie de PK12,Douala,Douala II,PK14,4.081553,9.654937,+237 697 601 083,pk12@imagerie.cm,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie de PK12 PK14
IMG0149,Clinique Radiologique Ndoumbe,Yaoundé,Yaoundé III,Omnisports,3.799261,11.569614,+237 694 277 359,radiologiquend@yahoo.fr,,,,,,,,,Lun–Dim 08h00–18h00,Imagerie medicale,,,,,,Oui,Oui,Non,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinique Radiologique Ndoumbe Omnisports
IMG0150,Centre d'Imagerie de Bonanjo,Douala,Douala II,Bonanjo,4.114556,9.721937,+237 243 682 046,bonanjo@gmail.com,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Oui,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie de Bonanjo Bonanjo
IMG0151,Imagerie Médicale Hamadou,Yaoundé,Yaoundé II,Émana,3.862813,11.43887,+237 698 668 249,médicahamadou@imagerie.cm,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imagerie Médicale Hamadou Émana
IMG0152,Cabinet de Radiologie de Omnisports,Yaoundé,Yaoundé I,Nkoldongo,3.772917,11.437797,+237 654 854 941,radiologieomni@hotmail.com,,,,,,,,,Lun–Sam 08h00–17h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Omnisports Nkoldongo
IMG0153,Clinique Radiologique Elong,Douala,Douala V,PK14,4.089698,9.666834,+237 655 166 762,radiologiqueel@imagerie.cm,,,,,,,,,Lun–Sam 08h00–17h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinique Radiologique Elong PK14
IMG0154,Imagerie Médicale Ateba,Douala,Douala IV,Nyalla,3.998222,9.697333,+237 652 310 335,médicaateba@gmail.com,,,,,,,,,Lun–Sam 07h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imagerie Médicale Ateba Nyalla
IMG0155,Centre d'Imagerie Espoir,Yaoundé,Yaoundé II,Madagascar,3.814792,11.556291,+237 242 858 415,espoir@hotmail.com,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Non,Oui,Non,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie Espoir Madagascar
IMG0156,Cabinet de Radiologie de Kotto,Douala,Douala III,Youpwé,4.045873,9.731002,+237 655 742 526,radiologiekott@imagerie.cm,,,,,,,,,Lun–Sam 08h30–18h30,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Kotto Youpwé
IMG0157,Imagerie Médicale Mbassi,Yaoundé,Yaoundé V,Madagascar,3.945268,11.476381,+237 694 038 847,médicambassi@hotmail.com,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imagerie Médicale Mbassi Madagascar
IMG0158,Cabinet de Radiologie de Cité Verte,Yaoundé,Yaoundé VII,Cité Verte,3.93904,11.471403,+237 242 401 134,radiologiecité@gmail.com,,,,,,,,,Lun–Sam 08h30–18h30,Imagerie medicale,,,,,,Oui,Non,Non,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Cité Verte Cité Verte
IMG0159,Centre d'Imagerie de Briqueterie,Yaoundé,Yaoundé II,Briqueterie,3.885317,11.559385,+237 695 847 611,briqueterie@imagerie.cm,,,,,,,,,Lun–Ven 07h30–17h30,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie de Briqueterie Briqueterie
IMG0160,Cabinet de Radiologie de PK14,Douala,Douala I,PK14,4.006752,9.776518,+237 694 625 484,radiologiepk14@yahoo.fr,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de PK14 PK14
IMG0161,Clinique Radiologique Biyiti,Douala,Douala I,Bessengue,4.124462,9.704031,+237 233 378 813,radiologiquebi@imagerie.cm,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Oui,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinique Radiologique Biyiti Bessengue
IMG0162,Centre de Radiologie Saint-Pierre,Douala,Douala VI,Mboppi,4.042843,9.657009,+237 698 440 395,radiologiepier@hotmail.com,,,,,,,,,Lun–Sam 07h30–19h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre de Radiologie Saint-Pierre Mboppi
IMG0163,Centre d'Imagerie de PK10,Douala,Douala II,Bali,4.02256,9.666095,+237 653 321 979,pk10@gmail.com,,,,,,,,,Lun–Sam 08h30–18h30,Imagerie medicale,,,,,,Oui,Non,Oui,Oui,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie de PK10 Bali
IMG0164,Centre d'Imagerie Confiance,Yaoundé,Yaoundé V,Mimboman,3.829579,11.40979,+237 655 739 967,confiance@yahoo.fr,,,,,,,,,Lun–Ven 07h30–17h30,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie Confiance Mimboman
IMG0165,Centre d'Imagerie Providence,Douala,Douala VI,PK8,4.124166,9.745807,+237 222 604 284,providence@hotmail.com,,,,,,,,,Lun–Ven 07h30–17h30,Imagerie medicale,,,,,,Oui,Oui,Non,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie Providence PK8
IMG0166,Centre d'Imagerie de Nkomo,Yaoundé,Yaoundé I,Madagascar,3.87103,11.53537,+237 222 040 453,nkomo@gmail.com,,,,,,,,,Lun–Sam 07h30–19h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie de Nkomo Madagascar
IMG0167,Cabinet de Radiologie de Ndokoti,Douala,Douala I,New Bell,4.031248,9.749474,+237 694 972 519,radiologiendok@gmail.com,,,,,,,,,Lun–Sam 07h30–19h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Ndokoti New Bell
IMG0168,Centre de Radiologie Saint-Raphaël,Yaoundé,Yaoundé V,Ngousso,3.898686,11.597783,+237 695 687 980,radiologieraph@yahoo.fr,,,,,,,,,Lun–Sam 08h30–18h30,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre de Radiologie Saint-Raphaël Ngousso
IMG0169,Cabinet de Radiologie de Bonaberi,Douala,Douala VI,PK8,3.987024,9.722106,+237 243 095 004,radiologiebona@gmail.com,,,,,,,,,Lun–Sam 08h30–18h30,Imagerie medicale,,,,,,Oui,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Bonaberi PK8
IMG0170,Centre d'Imagerie de Bali,Douala,Douala IV,Deido,4.061111,9.766831,+237 690 792 432,bali@gmail.com,,,,,,,,,Lun–Ven 07h30–17h30,Imagerie medicale,,,,,,Oui,Oui,Oui,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie de Bali Deido
IMG0171,Cabinet de Radiologie de Cité des Palmiers,Douala,Douala II,Cité des Palmiers,4.102639,9.777736,+237 652 214 980,radiologiecité@gmail.com,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Cité des Palmiers Cité des Palmiers
IMG0172,Cabinet de Radiologie de Nkomo,Yaoundé,Yaoundé I,Essos,3.748675,11.548348,+237 698 286 955,radiologienkom@gmail.com,,,,,,,,,Lun–Sam 08h00–17h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Nkomo Essos
IMG0173,Centre d'Imagerie de Essos,Yaoundé,Yaoundé V,Essos,3.798946,11.428185,+237 678 154 134,essos@yahoo.fr,,,,,,,,,Lun–Ven 08h00–18h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie de Essos Essos
IMG0174,Centre d'Imagerie de Kotto,Douala,Douala II,PK12,4.075867,9.629913,+237 652 417 835,kotto@gmail.com,,,,,,,,,Lun–Ven 08h00–18h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie de Kotto PK12
IMG0175,Clinique Radiologique Kamga,Yaoundé,Yaoundé IV,Mimboman,3.836253,11.572058,+237 696 039 535,radiologiqueka@gmail.com,,,,,,,,,Lun–Sam 08h30–18h30,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinique Radiologique Kamga Mimboman
IMG0176,Centre d'Imagerie Salut,Douala,Douala V,Ndog-Passi III,4.096392,9.782093,+237 243 325 332,salut@yahoo.fr,,,,,,,,,Lun–Ven 08h00–18h00,Imagerie medicale,,,,,,Oui,Oui,Non,Oui,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie Salut Ndog-Passi III
IMG0177,Cabinet de Radiologie de Village,Douala,Douala II,Village,4.06526,9.686858,+237 690 127 085,radiologievill@yahoo.fr,,,,,,,,,Lun–Sam 07h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Village Village
IMG0178,Centre d'Imagerie de Akwa,Douala,Douala VI,Youpwé,4.021662,9.671341,+237 650 333 381,akwa@gmail.com,,,,,,,,,Lun–Ven 07h30–17h30,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'Imagerie de Akwa Youpwé
IMG0179,Cabinet de Radiologie de Ndokoti,Douala,Douala VI,Kotto,4.060155,9.789954,+237 652 597 161,radiologiendok@hotmail.com,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Ndokoti Kotto
IMG0180,Cabinet de Radiologie de Sodiko,Douala,Douala V,Bepanda,4.028211,9.640449,+237 691 969 206,radiologiesodi@imagerie.cm,,,,,,,,,Lun–Sam 07h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Sodiko Bepanda
IMG0181,Clinique Radiologique Essomba,Yaoundé,Yaoundé III,Mokolo,3.873902,11.415404,+237 222 410 788,radiologiquees@yahoo.fr,,,,,,,,,Lun–Sam 07h30–19h00,Imagerie medicale,,,,,,Oui,Oui,Non,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinique Radiologique Essomba Mokolo
IMG0182,Imagerie Médicale Engoulou,Yaoundé,Yaoundé III,Melen,3.844685,11.451322,+237 698 296 104,médicaengoulou@hotmail.com,,,,,,,,,Lun–Sam 07h00–20h00,Imagerie medicale,,,,,,Oui,Non,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imagerie Médicale Engoulou Melen
IMG0183,Cabinet de Radiologie de Nkolbisson,Yaoundé,Yaoundé IV,Essos,3.876932,11.44336,+237 694 558 966,radiologienkol@gmail.com,,,,,,,,,7j/7 — 08h00–20h00,Imagerie medicale,,,,,,Oui,Oui,Oui,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet de Radiologie de Nkolbisson Essos
